일반_대표자_성별코드,대표자연령대코드,고용근로자수,환산임대료,일반_사업자형태코드,산업중분류코드,일반_창업형태코드,일반_현사업체_직전종사상지위항목코드,창업_비용_총창업비용,창업_비용_본인부담금액,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_영업이익,경영_전자상거래_매출비율,경영_부채금액
1,30,0,4.0,2,20,1,3,140.0,42.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,0,100,0,0,0,10,2,60
1,30,0,104.0,2,20,1,3,30.0,30.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,10,90,0,0,0,29,100,81
1,30,0,0.0,2,20,1,3,50.0,50.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,100,0,0,0,0,0,0,1
1,30,0,61.44,2,20,1,3,110.0,50.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,0,100,0,0,0,35,100,108
1,30,0,104.0,2,26,1,3,50.0,40.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,100,0,0,0,0,200,0,129
1,30,0,6.0,2,26,1,3,70.0,40.0,2.0,1.0,5.0,3.0,4.0,3.0,3.0,0,100,0,0,0,-4,0,10
1,30,0,25.0,2,32,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,10,0,0
1,30,0,60.0,2,41,1,3,25.0,25.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,100,0,0,0,0,-129,0,1326
1,30,0,0.0,2,41,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,18,0,1131
1,30,0,82.0,2,46,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,-3,0,74
1,30,0,170.4,2,58,1,3,50.0,50.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,0,100,0,0,0,-22,0,9
1,30,0,0.0,2,62,1,3,10.0,10.0,1.0,1.0,3.0,5.0,3.0,4.0,3.0,100,0,0,0,0,-7,0,23
1,30,0,0.0,2,63,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,25,0,623
1,30,0,0.0,2,63,1,3,100.0,100.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,100,0,0,0,0,49,0,118
1,30,0,25.0,2,63,1,3,1.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,0,100,0,0,0,-6,0,27
1,30,0,0.0,2,63,1,3,20.0,20.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,100,61,0,6
1,30,0,34.2,2,63,1,3,20.0,20.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,100,0,0,5,0,0
1,30,0,10.0,2,71,1,3,30.0,30.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,100,0,0,0,0,-20,0,15
1,30,0,77.4,2,71,1,3,50.0,50.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0,100,0,0,0,0,-54,0,65
1,30,0,30.0,2,71,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,4,100,68
1,30,0,0.0,2,75,1,3,25.0,25.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,100,0,0,0,0,-22,0,349
1,30,0,324.0,2,75,1,3,50.0,50.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,80,20,0,0,0,1,0,159
1,30,0,20.0,2,75,1,3,12.0,12.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,100,0,0,0,0,-20,50,106
1,30,0,12.0,2,75,1,3,25.0,20.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,70,30,0,0,0,52,0,48
1,30,0,244.0,2,90,1,3,30.0,30.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,0,100,0,0,0,-118,0,321
1,30,0,256.0,2,90,1,3,200.0,100.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,100,0,0,0,0,-20,0,87
1,30,0,0.0,2,90,1,3,200.0,100.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,0,10,90,0,0,13,0,411
1,30,0,118.0,2,20,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-51,0,62
1,30,9,316.0,1,32,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,40,60,0,0,-5,50,70
1,30,9,144.0,1,23,1,4,30.0,20.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,10,90,0,0,0,10,0,0
1,30,9,1468.0,1,91,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,-54,0,0
1,30,9,92.0,1,75,1,3,25.0,25.0,3.0,2.0,4.0,3.0,5.0,1.0,3.0,100,0,0,0,0,40,0,100
1,30,9,399.0,2,24,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-141,0,670
1,30,9,114.0,2,41,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,489,0,0
1,30,10,412.0,2,10,1,3,100.0,100.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,0,90,10,0,0,340,100,884
1,30,10,72.0,2,63,1,3,73.0,10.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,100,0,0,0,0,-15,0,19
1,30,10,448.0,2,13,1,4,50.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,83,0,177
1,30,11,0.0,1,24,3,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,130,0,3203
1,30,12,118.0,1,27,1,3,400.0,400.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,100,0,0,0,0,270,0,0
1,30,12,504.0,2,10,1,3,110.0,110.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,0,10,0,90,0,-331,100,1584
1,30,15,82.0,1,41,1,3,100.0,50.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,100,0,0,0,0,38,0,40
1,30,1,15.0,2,63,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-74,0,0
1,30,1,131.0,1,10,1,3,100.0,30.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,10,90,0,0,0,-14,0,0
1,30,1,166.0,1,10,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,30,50,20,0,0,-4,0,25
1,30,1,62.0,1,10,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,10,0,0
1,30,1,168.0,1,16,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,17,0,10
1,30,1,112.0,1,17,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-7,0,1
1,30,1,51.0,1,24,1,3,50.0,45.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,100,0,0,0,0,56,0,5
1,30,1,106.0,1,25,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,12,0,13
1,30,1,62.0,1,46,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,20,0,20
1,30,1,193.68,1,46,3,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,25,70,5,0,0,100,0,0
1,30,1,160.0,1,47,1,3,180.0,180.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,10,90,0,0,0,12,0,90
1,30,1,0.0,1,47,1,3,5.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,0,80,20,0,0,0,100,0
1,30,1,116.4,1,56,1,3,60.0,60.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,10,40,50,0,0,92,0,0
1,30,1,194.0,1,56,1,4,150.0,150.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,30,70,0,0,0,-5,0,70
1,30,1,276.0,1,56,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,90,5,0,0,48,0,50
1,30,1,94.0,1,56,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80,20,0,0,0,32,0,0
1,30,1,20.0,1,71,1,3,10.0,10.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,0,100,0,0,0,30,0,5
1,30,1,0.0,1,74,1,3,7.0,7.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,100,0,0,0,0,20,0,0
1,30,1,387.0,1,76,1,4,200.0,180.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,10,90,0,0,0,-5,0,120
1,30,1,123.0,1,85,1,4,22.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,60,40,0,0,49,0,40
1,30,1,206.0,1,85,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,11,0,0
1,30,1,89.0,1,95,1,3,40.0,40.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,100,0,0,0,0,40,0,20
1,30,1,71.4,1,96,1,4,25.0,15.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,100,0,0,0,0,13,0,0
1,30,1,46.0,1,74,1,3,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50,50,0,0,0,60,0,0
1,30,1,88.0,1,91,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,12,0,40
1,30,1,160.0,1,10,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-10,0,10
1,30,1,0.0,1,46,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80,20,0,0,0,26,0,140
1,30,1,111.0,1,47,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,60,0,0
1,30,1,112.0,2,58,1,3,80.0,80.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,100,0,0,0,0,-21,0,50
1,30,1,41.2,2,63,1,3,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,139,0,13
1,30,1,204.0,1,10,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,31,0,5
1,30,1,174.0,1,13,1,3,30.0,30.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,100,0,0,0,0,51,5,37
1,30,1,87.0,1,20,1,3,30.0,20.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,2,90,8,0,0,-79,100,40
1,30,1,36.0,1,26,1,3,100.0,100.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,100,0,0,0,0,24,0,33
1,30,1,154.0,1,30,1,3,180.0,180.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,100,0,0,0,0,20,0,14
1,30,1,360.0,1,33,1,4,50.0,50.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,10,90,0,0,0,40,0,0
1,30,1,146.0,1,42,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,5,95,0,0,36,0,20
1,30,1,190.0,1,47,3,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,101,0,50
1,30,1,142.0,1,56,1,4,70.0,70.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2,98,0,0,0,51,0,0
1,30,1,92.0,1,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,23,0,5
1,30,1,593.0,1,91,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,95,0,0,0,29,0,280
1,30,1,60.0,2,28,1,3,100.0,100.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,80,20,0,0,0,24,100,44
1,30,1,96.0,2,32,1,3,92.0,62.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,100,0,0,0,0,15,0,309
1,30,1,92.0,2,32,1,4,30.0,30.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,0,100,0,0,0,40,0,94
1,30,1,46.0,2,41,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,120,0,106
1,30,1,165.0,2,46,1,3,50.0,50.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,100,0,0,0,0,0,0,0
1,30,1,156.0,2,46,1,3,150.0,150.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,100,0,0,0,0,40,0,982
1,30,1,81.8,2,58,1,3,50.0,50.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0,100,0,0,0,4,100,120
1,30,1,60.0,2,62,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-12,100,117
1,30,1,56.0,2,62,1,3,50.0,50.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,100,0,0,0,0,27,0,198
1,30,1,90.0,1,33,1,3,25.0,25.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,100,0,0,0,0,35,0,0
1,30,0,36.0,2,20,1,3,100.0,100.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100,0,0,0,0,10,10,0
1,30,1,168.0,1,85,1,3,70.0,70.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5,95,0,0,0,19,0,140
1,30,1,204.0,1,85,1,4,100.0,100.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0,90,10,0,0,-17,0,0
1,30,1,92.0,2,62,1,3,10.0,10.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,100,0,0,0,0,38,0,31
1,30,1,0.0,2,63,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,20,10,70,0,0,12,70,6
1,30,1,224.0,1,29,1,4,50.0,50.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100,0,0,0,0,50,0,0
1,30,1,0.0,1,47,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,80,20,0,0,17,100,0
1,30,1,94.0,1,74,1,3,21.0,21.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,100,0,0,0,0,-66,0,0
1,30,1,84.0,1,74,1,3,5.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,100,0,0,0,0,24,0,0
1,30,1,0.0,1,75,1,3,30.0,25.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,100,0,0,0,0,47,0,89
1,30,1,256.0,1,91,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,60,40,0,0,0,31,0,0
1,30,1,0.0,2,58,1,3,25.0,25.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,70,30,0,0,0,-69,0,282
1,30,1,286.0,1,85,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,5,95,0,0,0,2,95,30
1,30,1,750.0,1,90,1,3,500.0,500.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,5,95,0,0,0,-27,0,0
1,30,1,138.0,1,91,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-11,0,50
1,30,1,52.0,1,10,1,3,30.0,20.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0,100,0,0,0,39,100,0
1,30,1,112.0,1,13,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,20,0,300
1,30,1,134.0,1,13,1,3,200.0,200.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,100,0,0,0,0,93,0,240
1,30,1,208.4,1,15,3,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,26,0,22
1,30,1,270.0,1,20,1,3,200.0,100.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100,0,0,0,0,290,0,9
1,30,1,28.0,1,22,1,3,10.0,10.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,0,100,0,0,0,58,100,68
1,30,1,150.0,1,25,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,60,0,0
1,30,1,49.0,1,25,3,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,48,0,0
1,30,1,0.0,1,34,1,3,25.0,25.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,100,0,0,0,0,35,0,28
1,30,1,162.0,1,45,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,200,0,100
1,30,1,460.0,1,47,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,60,0,0
1,30,1,72.0,1,47,1,3,60.0,60.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,10,90,0,0,0,31,0,9
1,30,1,62.0,1,63,1,3,21.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,100,50,0,15
1,30,1,164.0,1,85,1,3,100.0,50.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,50,50,0,0,0,12,0,50
1,30,1,620.0,1,91,1,3,100.0,100.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,10,90,0,0,0,1,0,10
1,30,1,371.6,1,95,1,3,200.0,100.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,10,90,0,0,0,17,0,6
1,30,1,118.6,2,42,1,3,200.0,100.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,100,0,0,0,0,45,0,38
1,30,1,86.0,2,45,1,3,150.0,150.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,50,50,0,0,0,58,0,0
1,30,1,0.0,2,62,1,3,5.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,0,100,0,0,0,10,0,56
1,30,1,0.0,2,63,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-116,100,256
1,30,1,204.0,2,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,0,100,310
1,30,0,59.4,1,75,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,38,0,0
1,30,23,62.0,1,13,1,3,60.0,10.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,80,0,0,20,0,20,0,40
1,30,2,260.0,1,85,1,3,150.0,100.0,3.0,3.0,5.0,3.0,5.0,2.0,2.0,10,90,0,0,0,12,0,150
1,30,2,360.0,1,10,1,3,100.0,50.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,1,99,0,0,0,117,20,50
1,30,2,276.0,1,15,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,28,0,25
1,30,2,168.0,1,10,1,3,190.0,100.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,10,90,0,0,0,56,0,80
1,30,2,210.0,1,33,1,3,100.0,60.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,100,0,0,0,0,42,0,50
1,30,2,260.0,1,47,1,3,250.0,250.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,20,80,0,0,0,36,0,303
1,30,2,286.0,1,73,1,3,50.0,50.0,3.0,1.0,3.0,4.0,5.0,2.0,2.0,100,0,0,0,0,80,0,50
1,30,2,256.0,1,85,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,90,10,0,0,24,0,30
1,30,2,56.0,2,15,1,3,50.0,50.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,100,0,0,0,0,85,0,66
1,30,2,221.52,2,20,1,3,200.0,200.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,0,2,0,0,98,-66,1,864
1,30,2,191.6,2,20,1,3,200.0,200.0,2.0,4.0,5.0,4.0,5.0,2.0,3.0,5,80,15,0,0,10,90,333
1,30,2,8.0,2,58,1,3,50.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,100,0,0,0,0,-18,0,113
1,30,2,80.0,1,76,1,3,120.0,120.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,0,0,0,0,100,-35,0,30
1,30,2,82.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,36,0,40
1,30,2,172.0,1,47,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,45,0,26
1,30,2,420.0,1,96,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,50,50,0,0,0,-51,0,40
1,30,2,82.0,1,73,1,3,40.0,40.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,50,50,0,0,0,50,0,50
1,30,2,72.0,1,13,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,-24,0,20
1,30,2,112.0,1,91,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,100,0,0,0,-67,0,7
1,30,2,142.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,20,80,0,0,0,92,0,0
1,30,2,174.0,1,96,1,3,60.0,60.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,10,90,0,0,0,68,10,0
1,30,2,69.6,1,24,1,3,50.0,50.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,100,0,0,0,0,30,0,9
1,30,2,72.4,1,62,1,3,50.0,50.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,0,100,0,0,0,12,0,50
1,30,2,67.0,1,71,1,3,30.0,30.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,100,0,0,0,0,88,0,24
1,30,2,97.0,1,76,1,3,200.0,200.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,100,0,0,0,0,60,0,150
1,30,2,112.0,2,10,1,3,60.0,60.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,100,0,0,0,0,42,0,886
1,30,2,204.0,2,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,108,0,154
1,30,2,120.0,2,20,1,3,100.0,100.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,50,50,0,0,0,-20,50,55
1,30,2,65.0,2,62,1,3,21.0,21.0,1.0,1.0,3.0,5.0,5.0,1.0,3.0,90,10,0,0,0,150,0,144
1,30,2,224.0,2,71,1,3,100.0,100.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0,0,0,0,100,46,0,951
1,30,2,124.0,2,73,1,3,50.0,50.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,0,90,0,0,10,-49,0,82
1,30,2,102.0,2,75,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,0,50,50,0,0,-10,0,526
1,30,2,344.0,1,91,1,3,100.0,50.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,20,70,10,0,0,4,10,30
1,30,2,56.0,2,30,1,3,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,0,0,0,0,50,0,250
1,30,2,92.0,1,10,1,3,100.0,100.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,80,20,0,0,0,34,5,30
1,30,2,438.0,1,13,1,3,120.0,120.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,100,0,0,0,0,54,0,0
1,30,2,312.0,1,13,1,3,30.0,30.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,100,0,0,0,0,28,0,5
1,30,2,328.0,1,32,1,3,30.0,30.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,50,50,0,0,0,125,0,0
1,30,2,82.0,2,27,1,3,25.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,100,8,0,14
1,30,2,0.0,2,85,1,3,22.0,20.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,20,80,0,0,0,-74,100,259
1,30,2,382.0,1,10,1,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,90,10,0,0,0,20,10,300
1,30,2,254.0,1,10,1,3,100.0,100.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,100,0,0,0,0,360,0,72
1,30,2,112.0,1,10,3,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,141,0,0
1,30,2,132.0,1,27,1,3,100.0,70.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,100,0,0,0,0,50,0,27
1,30,2,158.0,1,29,2,3,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,100,0,0,0,0,24,0,0
1,30,2,129.0,1,33,1,3,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,20,0,0,0,57,0,0
1,30,2,336.0,1,45,1,4,80.85938615,66.39471806,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,10,90,0,0,0,21,0,70
1,30,2,160.0,1,45,1,3,35.0,35.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0,100,0,0,0,97,0,0
1,30,2,0.0,1,62,1,3,21.0,10.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,0,50,50,0,0,20,0,0
