trdar_nm,year,quarter,class_1_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery),cluster
로데오거리상점가,2022,2,외식업,48.5142857141,8.5285714286,0.1428571429,111.255942867,0.0952380952,2.0785714287,0.7385714297,4.9285714302,4.4795238119,3.5733333337,2.5497112875,0.8115569528,14.2076547165,23.2032261951,2.6816619031,-2e-10,8.8753000008,0.8592190482,0
로데오거리상점가,2022,3,외식업,48.5142857092,8.5285714299,0.1428571429,111.2559429017,0.0952380952,2.0785714293,0.7385714291,4.9285714283,4.5557894736,3.6431578963,2.9648427608,1.130434667,13.0852584293,22.2111595233,2.9781666662,6e-10,9.256866668,0.975200002,0
로데오거리상점가,2022,4,외식업,50.0526315779,9.0263157901,0.1578947368,118.0470947878,0.2105263158,2.0657894762,0.7110526332,5.1315789494,3.7055555573,2.910000001,2.5098827911,0.5704223151,13.1226886338,19.0359421105,2.9944315793,0.0463157887,7.9846052623,1.0035052628,0
르네상스호텔사거리,2022,1,외식업,46.4150000081,5.9650000012,0.3,105.8479300064,0.15,2.8569575027,0.913000002,3.896895002,11.2085000014,5.9145000034,3.1974272016,0.8086942011,9.4460140547,11.8879496026,2.338375002,2.3e-09,2.770395,0.3679350008,3
르네상스호텔사거리,2022,2,외식업,41.3749999995,5.2187500011,0.375,103.2647624712,0.375,3.2922593767,1.0162500029,4.1382125008,22.1275000007,10.3050000014,3.2274185674,1.5259056265,17.8788611934,20.5083845104,1.5736937469,0.0250000028,4.2175506281,0.0021875,3
르네상스호텔사거리,2022,3,외식업,42.3124999884,5.48125,0.375,102.8706249638,0.125,3.3485093761,1.1506250012,4.2944624989,23.8081249971,10.0131249996,2.5908802465,1.6242713772,13.6447365551,21.1267968613,2.8705812497,-2.7e-09,3.3018849995,0.150856252,3
르네상스호텔사거리,2022,4,외식업,43.4000000061,5.5882352943,0.3529411765,101.8194117758,0.1764705882,3.2868323552,1.1835294122,4.3065529445,24.971764712,10.4017647093,2.9707560052,1.8281868844,13.4084080051,22.2162741277,2.4409470605,1e-09,4.7081305915,0.2758117658,3
마곡역(마곡),2022,1,서비스업,35.8446153831,2.9953846154,0.0,74.5181569033,0.1692307692,1.9116923082,0.944923077,2.6215384616,1.6756923076,0.8595384619,2.8548864462,0.2352370618,3.5083666,13.5895461531,4e-10,0.0003807698,5.4558243077,8e-10,3
마곡역(마곡),2022,1,외식업,39.8294117629,4.8411764715,0.0,58.3311764747,0.2058823529,2.7235294122,0.9967647063,4.0147058828,10.2329411753,4.7167647059,3.3330679428,0.3397557946,11.6781507069,13.9370650005,4.2188382368,0.008561765,2.0792782349,1.1744411777,3
마곡역(마곡),2022,2,서비스업,35.9521739115,2.9333333332,0.0,73.4460898525,0.2173913043,1.8878260869,0.9008823531,2.5565217396,2.0046376811,1.0431884058,2.7600887103,0.317259624,5.1621969279,15.4245028983,-3e-10,0.0560047832,5.9514056522,-3e-10,3
마곡역(마곡),2022,2,외식업,38.8025641027,4.1051282057,0.0,58.3076922972,0.1538461538,2.4000000006,0.7205128216,3.884615386,9.8879487193,4.9817948727,2.9360073346,0.3019694882,11.3882656953,15.9398618002,4.5683615377,0.0199846163,2.2020358985,1.563002564,3
마곡역(마곡),2022,3,서비스업,35.9911392422,2.7620253171,0.0,70.8550658175,0.2025316456,1.8039240511,0.7722784814,2.4417721524,1.7411538466,0.8624358979,2.7806043928,0.3805688862,3.7017712034,13.9460215202,3e-10,0.0194936712,4.9912727852,1e-10,3
마곡역(마곡),2022,3,외식업,37.785,4.0074999998,0.0,50.9362500056,0.225,2.0912499997,0.7495000001,3.8624999998,8.8742500006,4.0605,2.9201566261,0.420521651,8.5490546512,11.9228856278,4.2521025007,1.1986675007,1.9624230014,1.5031700007,3
마곡역(마곡),2022,4,서비스업,35.4974358977,2.694871795,0.0,71.5050025598,0.2564102564,1.8321794874,0.7825974028,2.4858974359,1.7446052631,0.8176315793,2.9273232439,0.3290844492,3.6710757298,14.0892076131,-3e-10,0.0442820515,5.1210552431,-2e-10,3
마곡역(마곡),2022,4,외식업,37.7434782643,3.5847826095,0.0,49.0882608611,0.2173913043,2.13152174,0.6802173914,3.7717391313,7.9760869563,3.6943478261,2.8458098911,0.169259892,8.698949718,11.9802109783,3.7760391536,0.0110760871,1.7878213048,1.3592391521,3
망리단길,2022,1,외식업,37.639999998,3.7877777777,0.0333333333,57.6358000011,0.1777777778,1.7905555558,0.6381111115,2.6877777782,4.9601123598,3.9626966297,2.954468056,0.5319153225,9.3513177668,12.4230988557,5.4704055552,0.1727981783,5.1621340334,1.8691077777,2
망리단길,2022,1,유통업,34.0833333343,4.5833333347,0.0,23.8216666969,0.2222222222,1.0250000025,0.13388889,0.8333333353,1.7655555562,1.655000001,2.6805636696,0.948869446,3.9122995022,3.138541675,2.4e-09,7.3402250011,1.6164250039,2e-10,2
망리단길,2022,2,외식업,37.8460784332,3.7000000004,0.0294117647,58.9761372555,0.1764705882,1.7568627455,0.6689215688,2.5892156868,5.505643565,4.376435644,3.8769165698,0.6598347061,11.246519629,16.8345060318,4.0378656862,0.2223370595,6.995659226,1.4989774513,2
망리단길,2022,2,유통업,34.3937500002,4.9437500023,0.0,18.6037499807,0.375,1.0187500009,0.2393750031,0.9375000007,2.1933333359,1.8366666679,2.7168103149,1.0348178772,4.0117533152,3.4512718812,-3e-09,8.5509531256,1.9175781272,3e-10,2
망리단길,2022,3,외식업,36.8304000022,3.4456000004,0.024,57.0938879949,0.232,1.7328000002,0.5755200001,2.4688000005,5.1469747901,4.1552100843,3.5512012164,0.6886484802,10.0086024253,15.9864320174,2.7797956004,0.1973790804,6.5660109204,0.9614420003,2
망리단길,2022,3,유통업,33.659999997,4.5650000006,0.0,25.7895000554,0.3,0.8650000024,0.2250000007,0.8500000025,2.1536842123,1.6515789496,2.69510235,0.4703059018,4.0405980993,4.2247550033,3.4e-09,7.4885832539,1.7649700013,2.1e-09,2
망리단길,2022,4,외식업,36.6240000011,3.3640000004,0.024,54.0166080054,0.184,1.6592000001,0.5483200002,2.3408000001,4.7050862073,3.7324137938,2.9077523285,0.6968618561,7.5143386562,14.9771419525,0.8593144001,0.4196985759,6.7314766803,0.3838112,2
망리단길,2022,4,유통업,33.0333333368,4.1833333343,0.0,25.9483333732,0.2222222222,0.9000000019,0.2500000016,0.8333333343,1.9050000014,1.2144444451,3.3958646694,0.5027243338,4.101491729,4.0345733401,1.6e-09,5.9439377772,1.6273888939,-1e-10,2
명일역,2022,1,서비스업,41.0571428483,7.1142857121,0.0,102.2948571021,0.1904761905,2.0637142848,0.4999999991,4.4285714288,2.3366666656,1.1538095255,1.5858283307,0.4106765262,2.64118576,8.6545157478,1.2e-09,1.6e-09,3.3261323774,5e-10,1
명일역,2022,1,외식업,41.6217391296,4.7086956528,0.1304347826,113.0986956902,0.0,2.2756521758,1.3256521756,3.778260871,4.6108695664,3.2039130454,4.163966656,0.7108243483,21.3635158723,29.169047615,15.1824782624,1.0869565233,9.8050847853,5.4241521743,1
명일역,2022,2,서비스업,40.0999999996,6.4125000012,0.0,98.2484166808,0.125,1.9932500024,0.4375000012,4.083333335,2.4158333338,1.2270833348,1.0395757496,0.3965588752,3.6366598765,10.0402845832,2.2e-09,5e-10,3.7926750003,8e-10,1
명일역,2022,2,외식업,42.6076923075,5.357692309,0.1153846154,115.9503845933,0.1538461538,2.2390000004,1.253846155,3.7807692313,6.0296153857,4.2715384606,4.3800923095,0.9136215398,29.7742898101,39.9819880753,16.4119423076,-2e-10,13.480412692,6.4894615384,1
명일역,2022,3,서비스업,40.1666666675,6.2444444446,0.1111111111,115.0926666487,0.1481481481,2.1828888902,0.6755555566,4.333333334,2.5929629637,1.2766666673,1.2212917421,0.6501588902,3.3028864095,11.0702148194,2.3e-09,1.1e-09,4.1397185189,2.4e-09,1
명일역,2022,3,외식업,43.1222222311,5.6222222233,0.1111111111,115.8677777898,0.037037037,2.1796666678,1.2762962972,3.7222222249,5.4100000015,3.8288888904,4.513739294,0.793705335,27.4813282948,36.4797192564,14.7890925926,9e-10,12.0831399998,5.452833334,1
명일역,2022,4,서비스업,40.1666666639,6.2444444449,0.1111111111,115.0926666678,0.1851851852,2.1828888911,0.675555556,4.3333333336,2.4748148149,1.2466666655,1.7519753324,0.6736586677,3.6750601136,10.6583981435,4e-10,2.8e-09,4.2120462965,1.6e-09,1
명일역,2022,4,외식업,43.0440000121,5.8480000028,0.12,116.0364000425,0.0,2.250040002,1.3600000014,3.5960000025,5.2336000017,3.8152000022,4.3453200036,0.6669219618,27.5256614851,38.0590910127,15.7755600015,1.4e-09,13.4603416031,6.2563200021,1
목동사거리,2022,1,외식업,42.0647058739,6.4000000009,0.3529411765,91.0432941263,0.0,2.4105882359,1.3682352941,3.7058823561,3.0817647109,2.3094117677,2.988836943,0.7346277074,29.7414264745,13.627014708,31.3901411803,1e-09,5.6094088249,10.4674647073,1
목동사거리,2022,2,외식업,41.9833333295,6.1666666663,0.3333333333,93.1486666667,0.2222222222,2.2766666691,1.2550000022,3.5000000019,4.0516666676,3.1100000004,3.0408959504,0.4261646673,25.6965189493,20.1715150103,19.2982444455,0.6737500024,8.0181194477,6.6948166686,1
목동사거리,2022,3,외식업,41.9833333382,6.1666666694,0.3333333333,93.1486666717,0.1111111111,2.2766666685,1.2083333341,3.5000000004,4.4622222232,3.4705555555,3.196991223,0.260023058,27.5275027234,22.1008194395,18.7920944506,1.6e-09,8.1755611089,6.3688555579,1
목동사거리,2022,4,외식업,42.0400000106,5.5450000028,0.3,89.4262999837,0.2,2.214,1.0000000004,3.4500000013,3.3157894769,2.5268421064,2.4859409995,0.2898670004,28.5766963977,15.8866374977,12.6834949992,1.6e-09,6.529245,4.7273499994,1
목동신시가지,2022,1,서비스업,47.7749999945,7.9249999995,0.125,102.314999933,0.125,2.2625000001,0.6662500007,2.6375000002,1.1462499989,0.4329166667,3.8059537469,0.183561626,3.1840587004,19.1511945686,2.4e-09,1.3e-09,5.6177362474,1e-09,3
목동신시가지,2022,2,서비스업,47.5080000014,7.7600000011,0.12,112.5787999792,0.12,2.5499999996,0.652800001,3.2520000008,1.6320000008,0.5612000011,4.5786224782,0.2391384419,3.3723631581,19.6989959981,-1e-09,-1e-10,6.2161592017,1.1e-09,3
목동신시가지,2022,3,서비스업,45.9620689635,7.041379311,0.1034482759,124.0286206817,0.0689655172,2.908620689,0.5855172414,4.1827586202,1.3220689657,0.4410344826,4.3470236203,0.3293260349,5.2207496187,19.8788913746,8e-10,1.4e-09,5.7999913781,1.9e-09,3
목동신시가지,2022,4,서비스업,45.4800000057,6.8500000023,0.1,120.9700000326,0.1666666667,2.8400000013,0.5660000011,4.1100000019,1.3016666683,0.4016666681,4.3040860355,0.4514955342,9.122430538,18.5087155079,5e-10,5e-10,6.8815680042,8e-10,3
문래예술촌(문래창작촌),2022,1,외식업,42.4846153793,4.1999999999,0.1538461538,92.0044615108,0.0256410256,2.0730769231,1.5507692316,2.7000000002,9.8882051276,5.6407692302,3.3502543858,0.5330565649,18.4228201529,33.1604419977,-5e-10,1.0578914113,11.0741243582,-3e-10,1
문래예술촌(문래창작촌),2022,2,외식업,42.0243902434,4.1560975613,0.1463414634,89.9149756059,0.0731707317,2.0231707324,1.6719512206,2.5926829274,12.6804878045,7.727560976,4.3918633426,0.8162975611,23.6831581229,48.7418104141,8e-10,1.0900899037,16.2810236594,1e-09,1
문래예술촌(문래창작촌),2022,3,외식업,41.2266666661,4.0800000009,0.1333333333,86.2931999988,0.0222222222,1.936666667,1.6875555553,2.4066666672,11.8831111112,7.2231111116,5.6767882666,0.8908482004,23.6800698662,46.7283442418,4e-10,0.8753160231,15.6494793328,5e-10,1
문래예술촌(문래창작촌),2022,4,외식업,41.2266666645,4.0800000003,0.1333333333,86.2931999819,0.0666666667,1.939555556,1.6677777784,2.4066666673,11.8862222233,7.3073333355,5.6877877338,0.9225194222,24.9274758674,51.7518836014,1e-09,0.7506143566,18.7489670457,7e-10,1
문정역,2022,1,서비스업,36.2874999975,4.2343750008,0.09375,55.9512500042,0.28125,2.2062500005,0.9875000008,2.5937500004,0.9990624998,0.4568750004,2.3371896256,0.2921347186,5.6087030626,9.200552815,0.0,3.0806789379,2.0533975003,-2e-10,3
문정역,2022,1,외식업,41.2240223454,3.674301676,0.1229050279,69.0010614513,0.2011173184,2.8760335084,1.3388826817,3.780478212,9.3313483141,3.985730337,4.1590489724,0.5120486761,14.1900601732,18.2793466202,3.8176100558,0.2784441343,2.2438496091,1.2245932961,3
문정역,2022,2,서비스업,36.2750000008,4.1843749994,0.09375,55.0199999638,0.25,2.2134375003,1.0262500008,2.5937500005,1.0484375003,0.4599999995,2.6200716252,0.3118975006,5.4849185286,8.174243247,-5e-10,3.401786439,1.544295812,1.1e-09,3
문정역,2022,2,외식업,40.4518716568,3.5229946524,0.128342246,70.2270053482,0.1871657754,2.9123529306,1.2798395722,3.72513369,11.6013440862,4.9804838711,4.5888949307,0.5266989785,15.5718531339,23.5648044333,3.4070989306,0.5683572194,2.8406108986,1.0591101606,3
문정역,2022,3,서비스업,35.8181818199,4.160606061,0.0909090909,54.7375757525,0.2121212121,2.1973691517,0.97969697,2.5454545461,0.9230303042,0.4245454557,1.8417247592,0.4423806979,4.6401445498,7.219124244,1.2e-09,2.3378918199,1.4642303037,9e-10,3
문정역,2022,3,외식업,39.7269841275,3.4227513228,0.126984127,71.0101587305,0.2010582011,2.9780952277,1.073968254,3.8349206351,9.9098936171,4.2325000003,4.4163607883,0.5702071853,14.1637824283,22.2681063542,3.4609312169,0.2806756617,2.3318778891,0.9835343916,3
문정역,2022,4,서비스업,35.5025640971,3.8256410256,0.0769230769,52.2343589837,0.2307692308,2.0294755382,0.83923077,2.358974359,0.9241025652,0.4438461534,1.7084625887,0.2512627186,4.6054978702,7.6568155348,3e-10,2.2440634878,1.3370519234,-1e-10,3
문정역,2022,4,외식업,39.0424870454,3.3155440413,0.1088082902,69.5974932604,0.2487046632,2.9293264146,1.0636787567,3.7611398963,9.2732291664,3.7522916666,4.6501407669,0.6186679794,13.6433141032,21.7571042379,3.4843305698,0.2477248704,2.5338124558,1.0226668394,3
미아사거리역,2022,1,외식업,49.1249999905,5.300000001,0.0,70.160000013,0.0833333333,1.9000000027,0.2500000033,2.7500000013,3.840833333,2.9599999989,1.6174399996,0.1198587517,7.850584671,13.3541875009,2.2653333347,-1.5e-09,4.7200124994,0.9810250004,0
미아사거리역,2022,2,외식업,49.2166666762,5.5500000001,0.0,485.8191666898,0.1666666667,1.9083333355,0.4583333352,2.8333333334,8.4575000049,6.4258333334,2.0075285058,0.3299191672,16.0375984213,32.8134425117,1.7997583297,4.7e-09,11.5256500017,0.6953249999,0
미아사거리역,2022,3,외식업,49.4000000043,6.0500000004,0.0,1317.1375000675,0.0,1.9250000023,0.8750000035,3.0000000015,9.4200000053,7.0466666702,3.485122423,0.7583802511,17.6890617689,40.3966916902,0.8527500064,2.8e-09,14.1490416752,0.2751500009,0
미아사거리역,2022,4,외식업,43.6352941097,4.5176470586,0.0,946.8199999615,0.0588235294,2.1647058844,0.7729411788,3.4705882371,7.0694117652,5.3800000016,2.3687000009,0.5321885894,14.7304411786,32.840123527,1.000435293,2.1e-09,12.6349529407,0.4395823533,0
발산역(마곡),2022,1,서비스업,40.4855072465,5.4173913048,0.0434782609,211.8280188294,0.1739130435,5.09527971,6.3476811596,11.8246376885,6.5602985079,3.4858208962,15.0445459569,0.8254821308,25.1785442361,54.8092337588,1.2e-09,1.9358811588,10.9902443928,9e-10,3
발산역(마곡),2022,1,외식업,41.217622951,3.6278688525,0.1106557377,109.501133607,0.1557377049,3.488652664,1.4118032789,4.6077295197,6.5282231405,4.3831818183,3.7815520938,0.3924574057,15.7512227142,21.8376454384,3.7743553323,0.2767442214,5.8372803157,1.1432856599,3
발산역(마곡),2022,1,유통업,42.6173912916,4.608695651,0.1304347826,43.01478257,0.2173913043,3.3743478262,1.0160869576,2.9130433998,43.4428571383,29.2323809514,2.9308877374,0.1943373475,9.1500081593,72.4328973296,1.6e-09,3.4893707862,16.5279515619,1.3e-09,3
발산역(마곡),2022,2,서비스업,39.4833333329,4.9430555561,0.0416666667,175.6247930568,0.2638888889,4.354504167,5.2913888891,10.4847222292,7.4963380271,4.3597183094,14.977980029,0.9491253757,27.0514569594,58.9212758354,-1e-10,1.0460786127,11.7347192223,5e-10,3
발산역(마곡),2022,2,외식업,41.0451999992,3.5844000001,0.108,101.7074183982,0.184,3.3596850001,1.3841365461,4.4887999981,9.8562348177,6.9748987853,4.9199732514,0.59928306,19.8399542465,35.0742627644,3.6191708243,0.1623240479,10.0557322474,1.1978888122,3
발산역(마곡),2022,2,유통업,42.7142857145,4.5714285716,0.1428571429,44.6428571971,0.1904761905,3.652857145,1.1257142868,3.1428571812,51.542,36.6674999994,3.3503690996,0.1206916209,10.6749283441,89.5937258648,9e-10,5.0963445308,22.8661047171,1e-10,3
발산역(마곡),2022,3,서비스업,38.4610389631,4.5376623384,0.038961039,174.560337655,0.2727272727,4.4853805194,5.1788311694,10.3064935162,7.2653333344,4.4008000009,12.2823174401,0.7198869484,21.4974762402,48.1040192041,-1e-10,1.2266149332,9.3463046622,1e-10,3
발산역(마곡),2022,3,외식업,41.7252788104,3.5490706321,0.1003717472,98.4876602247,0.156133829,3.3717146841,1.2585820898,78.9431234545,9.3652452834,6.5229056607,5.6189362569,0.654063606,19.3849743002,32.3724080484,3.4259600597,0.0867244237,9.1079310672,1.1331660447,3
발산역(마곡),2022,3,유통업,42.714285714,4.5714285731,0.1428571429,44.6428571363,0.380952381,3.6528571442,1.1385714303,3.1428571393,29.1852380921,20.5638095217,2.8689145196,0.1358264782,10.7138688612,60.6313311807,8e-10,3.3717495176,14.5710076679,1.8e-09,3
발산역(마곡),2022,4,서비스업,38.4215189886,4.603797469,0.0379746835,169.828493675,0.2911392405,4.2984088612,5.10886076,9.9164557049,7.2293589751,4.3660256416,14.3279910142,0.6576096077,29.5927048022,46.34085425,7e-10,0.7172800009,10.3002531666,3e-10,3
발산역(마곡),2022,4,외식업,41.6243542438,3.4830258304,0.0996309963,96.4698546132,0.1992619926,3.3170525832,1.2468265684,4.5339483475,8.5981679388,5.7243129771,4.6276020522,0.7766297418,17.295643736,29.4059558166,3.0690317752,0.3305533952,8.695623764,1.1083488931,3
발산역(마곡),2022,4,유통업,42.7142857034,4.5714285697,0.1428571429,44.64285713,0.2857142857,3.6528571439,1.142857144,3.142857167,33.1915789476,23.3884210556,3.759459281,0.0852140483,12.5018533836,62.5130242,3e-10,3.5619149065,16.0106502894,-6e-10,3
방학동도깨비시장,2022,1,유통업,42.9250000027,4.5250000007,0.0,39.5000000745,0.3333333333,2.167045255,0.6358333348,4.2750000563,15.300833334,6.8258333336,1.9321981645,0.3963459199,44.2238599489,43.3060276053,3.9e-09,1.0405937511,16.9936009211,4.1e-09,1
방학동도깨비시장,2022,2,유통업,45.0399999904,5.890000001,0.0,32.200000018,0.3,1.5854543028,0.6000000016,2.8500000417,8.9459999991,3.6539999984,1.020461207,0.3039985031,26.4303435598,25.5155710923,-3.5e-09,1.5499999991,10.0195003029,2.2e-09,1
방학동도깨비시장,2022,3,유통업,45.5333332984,5.8999999991,0.0,31.6666666608,0.4444444444,1.3393936673,0.6666666703,2.6666667099,8.1866666754,3.375555564,1.526928884,0.1866541148,27.0200434402,30.3063655665,6.6e-09,5.6e-09,8.712724443,4.7e-09,1
방학동도깨비시장,2022,4,유통업,42.199999998,5.9750000003,0.0,31.1749999735,0.5,1.3545452528,0.500000004,2.4999999467,10.7658333293,5.0474999978,1.9157979955,0.2692384184,32.5077380155,26.5333657478,5.1e-09,1.670833326,9.5793665811,2.5e-09,1
배화여자대학교(박노수미술관),2022,1,외식업,36.087500001,5.9500000003,0.0,63.7000000406,0.1666666667,1.5600000012,0.4475000024,2.6875000215,5.9020833311,3.8866666659,3.3191365896,0.5732524593,2.3842795503,7.3007735517,1.5405916655,-5.9e-09,3.2103554176,0.5924208327,0
배화여자대학교(박노수미술관),2022,2,외식업,36.0874999983,5.9499999999,0.0,63.699999993,0.1666666667,1.5600000004,0.447499999,2.6874999676,7.7074999979,4.7395833319,3.9707911603,0.5276435839,2.3876562342,9.0006953912,1.0053874992,-5.2e-09,3.9719454127,0.4275499999,0
배화여자대학교(박노수미술관),2022,3,외식업,36.087500003,5.9500000001,0.0,63.7000000333,0.1666666667,1.5600000018,0.4475000033,2.6875000005,6.907083336,4.0995833346,2.965839465,0.498057167,2.4249301711,8.4508867056,1.1362666674,1.6e-09,3.6092578778,0.4725500014,0
배화여자대학교(박노수미술관),2022,4,외식업,36.0190476209,6.0857142873,0.0,59.1090476006,0.0952380952,1.5400000007,0.3290476193,2.5476190322,6.5538095254,3.737619049,1.8227577573,0.6922752391,1.9975551403,8.3437976593,0.569623809,-2.4e-09,4.1611297601,0.2585714286,0
뱅뱅사거리,2022,1,서비스업,47.2846153862,5.1076923108,0.0,255.0366923603,0.0769230769,4.223076922,2.7e-09,5.8461537227,1.133076931,0.5200000045,3.1325533124,0.2344076173,3.2750150679,8.217768467,-1.7e-09,0.0968846188,2.7299046206,-6e-10,3
뱅뱅사거리,2022,1,외식업,44.6050000005,4.1950000015,0.15,111.0337499703,0.15,4.1000000005,1.0949999997,5.874999945,4.6580000011,2.4930000007,3.0725206545,0.2842439,23.9844754615,31.3700131541,8.6048000051,8.1e-09,4.0661850002,1.288805003,3
뱅뱅사거리,2022,1,유통업,44.0499999923,4.825,0.0,92.3091665995,0.0833333333,1.5666666647,1.5833333348,1.9999999494,21.4900000047,21.2500000036,4.3695573307,0.3564888361,40.7288284146,24.5072712104,1.21e-08,46.3270575799,9.0990724938,4.9e-09,3
뱅뱅사거리,2022,2,서비스업,44.8928571642,4.8785714327,0.0,196.5654999855,0.1428571429,3.2214285718,0.0242857166,4.8571427388,1.9071428576,0.8935714291,2.4148899387,0.3709732861,2.8070576391,11.6816221263,6.8e-09,0.1572214222,3.5873685684,3.6e-09,3
뱅뱅사거리,2022,2,외식업,43.914285721,4.1000000013,0.1428571429,108.3178571948,0.0476190476,4.0285714321,1.240952383,5.7857143021,5.3795238103,3.0942857163,4.3163575303,0.2479326201,26.9200330066,41.6845570409,5.8821285678,0.0010952351,4.923828579,0.9502666658,3
뱅뱅사거리,2022,2,유통업,43.6266666626,5.0400000015,0.0,98.9353333496,0.2666666667,1.6799999988,1.3666666682,2.2666667379,11.9733333343,11.6773333343,4.1548850645,0.2561455344,27.7866692602,16.8064403514,-5e-10,25.9676500569,7.2134066674,2.1e-09,3
뱅뱅사거리,2022,3,서비스업,45.0846153895,5.0769230778,0.0,186.6801538947,0.2307692308,2.4000000027,0.039230773,3.0384615114,1.7700000091,0.7223076989,2.2736834676,0.2724567696,3.8972507016,6.5661661892,9.5e-09,0.1538307723,1.8190076986,3e-09,3
뱅뱅사거리,2022,3,외식업,43.9142857277,4.1000000033,0.1428571429,108.317857171,0.2857142857,4.0285714307,1.2852380981,5.785714295,4.9609523799,2.7409523822,4.1534750068,0.2064908584,24.8103268732,35.4095514583,4.9219571462,0.0723333353,4.2265238169,0.8108428583,3
뱅뱅사거리,2022,3,유통업,41.8722222312,4.7833333341,0.0,90.0905556189,0.3888888889,1.5750000032,1.250000001,2.1111112171,4.4733333387,4.3094444488,6.034021393,0.7878610008,27.5923121138,8.5658438662,5e-10,28.9191296093,2.7751833409,1.7e-09,3
뱅뱅사거리,2022,4,서비스업,44.2999999933,5.3999999999,0.0,165.2172998778,0.0666666667,2.1199999991,0.033999999,2.7000000034,1.7553333332,0.757333332,2.0707627944,0.230688868,1.4978542521,6.4014739721,-1e-09,0.1359599912,1.5948533258,2.4e-09,3
뱅뱅사거리,2022,4,외식업,43.9142857148,4.1000000003,0.1428571429,108.3178571322,0.1428571429,4.0285714282,1.2457142869,5.7857142721,5.4470000014,3.0200000004,4.6719852379,0.1239330019,27.7495959484,45.4694857038,3.6975714317,0.2698428576,5.7791952369,0.805719048,3
뱅뱅사거리,2022,4,유통업,42.0210526341,4.6736842112,0.0,75.6226316116,0.3684210526,1.4605263166,1.3684210534,1.9736842353,4.6294736866,4.4594736876,5.0786285811,0.3296727904,36.6920877981,7.6541480113,-1.2e-09,45.5390928418,2.1190052686,1.5e-09,3
사당역(사당),2022,1,외식업,42.1274193579,7.5225806459,0.1451612903,108.0715806758,0.1612903226,4.1383870981,0.915000001,6.0645161499,3.208032788,2.7788524597,3.599569533,0.4160465972,9.2314972451,16.2227104902,1.0571612908,0.0100241918,4.8824398412,0.3513870972,1
사당역(사당),2022,2,외식업,41.621311474,6.1885245906,0.1475409836,108.6286557322,0.1147540984,4.6850819675,1.0773770494,6.114754098,7.1249122803,5.9812280696,3.6030716243,0.5953926399,15.1643440159,32.1390002407,0.8200754112,2e-09,10.056270655,0.3007672139,1
사당역(사당),2022,3,외식업,41.0454545416,5.3727272722,0.1363636364,98.9461818103,0.1363636364,4.3180303034,1.071666667,5.6742424244,6.6139344271,5.339508197,3.2311056057,0.6347788942,15.5078975889,29.3036195391,0.7650166674,0.0100166666,8.8440553014,0.2641757579,1
사당역(사당),2022,4,외식업,40.0042857149,5.0914285716,0.1285714286,96.095828565,0.1,4.1298571432,0.9742857151,5.6928571426,7.0669696981,5.5265151524,3.7682606456,1.0334181717,19.0023794008,36.5959042894,0.7265442857,0.0273585748,11.8747256439,0.2405028578,1
삼전역 1번,2022,1,유통업,50.4384615243,8.2538461522,0.0,102.1046153861,0.2307692308,2.0692307716,1.7223076963,3.0615385618,1.7015384631,1.0476923092,2.0997089202,0.3918416933,9.9687749589,7.4493023232,3.3e-09,4.7387469193,1.6510615428,2.5e-09,3
삼전역 1번,2022,2,유통업,47.5833333399,7.4000000003,0.0,83.7183333511,0.3888888889,1.9688888917,1.351111112,2.7666666646,1.9966666685,1.2483333355,2.4681748899,0.4299407229,16.976651235,12.1979503051,-5e-10,3.5101666641,2.5917592843,9e-10,3
삼전역 1번,2022,3,유통업,45.8285714343,6.9571428592,0.0,75.9614285894,0.380952381,1.8742857166,1.1419047641,2.6571428108,1.4052380972,0.7980952398,2.3910884806,0.3898743336,10.3844631277,7.3935695141,3.5e-09,1.9667048078,1.5466152385,2.5e-09,3
삼전역 1번,2022,4,유통업,45.8285714392,6.9571428596,0.0,75.9614286008,0.4761904762,1.8742857159,1.1061904775,2.6571428232,1.495714289,0.886190478,2.4810408118,0.5401539542,14.2817170003,7.6684871572,2.8e-09,2.644576184,1.7308128601,1.1e-09,3
상수역(홍대),2022,1,서비스업,36.6181818119,4.4636363645,0.0,61.6899999943,0.2424242424,1.4954545457,0.0909090912,1.8636363208,0.4342424248,0.1936363639,2.2715883299,0.1645989698,1.5703741097,4.708025759,-2.3e-09,-3.1e-09,1.6811545462,-8e-10,0
상수역(홍대),2022,1,외식업,35.6317073199,4.5097560979,0.0,61.0285365949,0.0975609756,2.1256097569,0.1039024401,3.0548780666,4.5756097562,3.2595121944,2.4865646352,0.5059701715,4.9362555154,10.1890826183,0.3636487802,0.0599877787,3.5655526603,0.1137926833,0
상수역(홍대),2022,2,서비스업,36.6181818172,4.463636364,0.0,70.2263636261,0.3939393939,1.6590909097,0.0909090915,2.0909090576,0.5075757606,0.2287878801,2.7043858751,0.1733476676,4.0265821579,6.1653567256,1.6e-09,2e-09,1.7966233947,1.4e-09,0
